id,no,name,eng,type1,type2,ability1,ability2,ability3,h,a,b,c,d,s,icon
875.1,875,コオリッポ(アイス),Eiscue Ice Face,こおり,なし,アイスフェイス,なし,なし,75,80,110,65,90,50,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/875.png
875.2,875,コオリッポ(ナイス),Eiscue Noice Face,こおり,なし,アイスフェイス,なし,なし,75,80,70,65,50,130,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/875-n.png
876.1,876,イエッサン♂,Indeedee,エスパー,ノーマル,せいしんりょく,シンクロ,サイコメイカー,60,65,55,105,95,95,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/876.png
876.2,876,イエッサン♀,Indeedee,エスパー,ノーマル,マイペース,シンクロ,サイコメイカー,70,55,65,95,105,85,https://img.yakkun.com/poke/icon32/n876f.gif
877.1,877,モルペコ,Morpeko Full Berry Mode,でんき,あく,はらぺこスイッチ,なし,なし,58,95,58,70,58,97,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/877.png
878.1,878,ゾウドウ,Cufant,はがね,なし,ちからずく,ヘヴィメタル,なし,72,80,49,40,49,40,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/878.png
879.1,879,ダイオウドウ,Copperajah,はがね,なし,ちからずく,ヘヴィメタル,なし,122,130,69,80,69,30,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/879.png
880.1,880,パッチラゴン,Dracozolt,でんき,ドラゴン,ちくでん,はりきり,すなかき,90,100,90,80,70,75,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/880.png
881.1,881,パッチルドン,Arctozolt,でんき,こおり,ちくでん,せいでんき,ゆきかき,90,100,90,90,80,55,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/881.png
882.1,882,ウオノラゴン,Dracovish,みず,ドラゴン,ちょすい,がんじょうあご,すなかき,90,90,100,70,80,75,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/882.png
883.1,883,ウオチルドン,Arctovish,みず,こおり,ちょすい,アイスボディ,ゆきかき,90,90,100,80,90,55,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/883.png
884.1,884,ジュラルドン,Duraludon,はがね,ドラゴン,ライトメタル,ヘヴィメタル,すじがねいり,70,95,115,120,50,85,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/884.png
885.1,885,ドラメシヤ,Dreepy,ドラゴン,ゴースト,クリアボディ,すりぬけ,のろわれボディ,28,60,30,40,30,82,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/885.png
886.1,886,ドロンチ,Drakloak,ドラゴン,ゴースト,クリアボディ,すりぬけ,のろわれボディ,68,80,50,60,50,102,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/886.png
887.1,887,ドラパルト,Dragapult,ドラゴン,ゴースト,クリアボディ,すりぬけ,のろわれボディ,88,120,75,100,75,142,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/887.png
888.1,888,ザシアン,Zacian Crowned Sword,フェアリー,なし,ふとうのけん,なし,なし,92,120,115,80,115,138,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/888-c.png
888.2,888,ザシアン(王),Zacian Hero of Many Battles,フェアリー,はがね,ふとうのけん,なし,なし,92,150,115,80,115,148,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/888.png
889.1,889,ザマゼンタ,Zamazenta Crowned Shield,かくとう,なし,ふくつのたて,なし,なし,92,120,115,80,115,138,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/889-c.png
889.2,889,ザマゼンタ(王),Zamazenta Hero of Many Battles,かくとう,はがね,ふくつのたて,なし,なし,92,120,140,80,140,128,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/889.png
890.1,890,ムゲンダイナ,Eternatus,どく,ドラゴン,プレッシャー,なし,なし,140,85,95,145,95,130,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/890.png
891.1,891,ダクマ,Kubfu,かくとう,なし,せいしんりょく,なし,なし,60,90,60,53,50,72,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/891.png
892.1,892,ウーラオス(いちげき),Urshifu Single Strike,かくとう,あく,ふかしのこぶし,なし,なし,100,130,100,63,60,97,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/892.png
892.2,892,ウーラオス(れんげき),Urshifu Rapid Strike,かくとう,みず,ふかしのこぶし,なし,なし,100,130,100,63,60,97,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/892r.png
893.1,893,ザルード,Zarude,あく,くさ,リーフガード,なし,なし,105,120,105,70,95,105,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/893.png
894.1,894,レジエレキ,Regieleki,でんき,なし,トランジスタ,なし,なし,80,100,50,100,50,200,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/894.png
895.1,895,レジドラゴ,Regidrago,ドラゴン,なし,りゅうのあぎと,なし,なし,200,100,50,100,50,80,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/895.png
896.1,896,ブリザポス,Glastrier,こおり,なし,しろのいななき,なし,なし,100,145,130,65,110,30,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/896.png
897.1,897,レイスポス,Spectrier,ゴースト,なし,くろのいななき,なし,なし,100,65,60,145,80,130,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/897.png
898.1,898,バドレックス,Calyrex,エスパー,くさ,きんちょうかん,なし,なし,100,80,80,80,80,80,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/898.png
898.2,898,バドレックス(はくば),Calyrex Ice Rider,エスパー,こおり,じんばいったい,なし,なし,100,165,150,85,130,50,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/898-i.png
898.3,898,バドレックス(こくば),Calyrex Shadow Rider,エスパー,ゴースト,じんばいったい,なし,なし,100,85,80,165,100,150,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/898-s.png
899.1,899,アヤシシ,Wyrdeer,ノーマル,エスパー,いかく,おみとおし,そうしょく,103,105,72,105,75,65,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/03/899.png
900.1,900,バサギリ,Kleavor,むし,いわ,むしのしらせ,ちからずく,きれあじ,70,135,95,45,70,85,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/03/900.png
901.1,901,ガチグマ,Ursaluna,じめん,ノーマル,こんじょう,ぼうだん,きんちょうかん,130,140,105,45,80,50,https://pokemon-irasuto-taizen.com/wp-content/uploads/2022/01/901.png
902.1,902,イダイトウ♂,Basculegion,みず,ゴースト,すいすい,てきおうりょく,かたやぶり,120,112,65,80,75,78,https://img.yakkun.com/poke/icon32/n902.gif
902.2,902,イダイトウ♀,Basculegion,みず,ゴースト,すいすい,てきおうりょく,かたやぶり,120,92,65,100,75,78,https://img.yakkun.com/poke/icon32/n902f.gif
903.1,903,オオニューラ,Sneasler,かくとう,どく,プレッシャー,かるわざ,どくしゅ,80,130,60,40,80,120,https://pokemon-irasuto-taizen.com/wp-content/uploads/2022/01/903.png
904.1,904,ハリーマン,Overqwill,あく,どく,どくのトゲ,すいすい,いかく,85,115,95,65,65,85,https://pokemon-irasuto-taizen.com/wp-content/uploads/2022/01/904.png
905.1,905,ラブトロス(化身),Enamorus Incarnate Form,フェアリー,ひこう,メロメロボディ,あまのじゃく,なし,74,115,70,135,80,106,https://pokemon-irasuto-taizen.com/wp-content/uploads/2022/01/905.png
905.2,905,ラブトロス(霊獣),Enamorus Therian Form,フェアリー,ひこう,ぼうじん,なし,なし,74,115,110,135,100,46,https://pokemon-irasuto-taizen.com/wp-content/uploads/2022/01/905-t.png
906.1,906,ニャオハ,Sprigatito,くさ,なし,しんりょく,へんげんじざい,なし,40,61,54,45,45,65,https://pokemon-irasuto-taizen.com/wp-content/uploads/2022/06/906ニャオハ.png
907.1,907,ニャローテ,Floragato,くさ,なし,しんりょく,へんげんじざい,なし,61,80,63,60,63,83,https://pokemon-irasuto-taizen.com/wp-content/uploads/2022/06/907ニャローテ.png
908.1,908,マスカーニャ,Meowscarada,くさ,あく,しんりょく,へんげんじざい,なし,76,110,70,81,70,123,https://pokemon-irasuto-taizen.com/wp-content/uploads/2022/06/908マスカーニャ.png
909.1,909,ホゲータ,Fuecoco,ほのお,なし,もうか,てんねん,なし,67,45,59,63,40,36,https://pokemon-irasuto-taizen.com/wp-content/uploads/2022/06/909ホゲータ.png
910.1,910,アチゲータ,Crocalor,ほのお,なし,もうか,てんねん,なし,81,55,78,90,58,49,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/06/910アチゲータ.png
911.1,911,ラウドボーン,Skeledirge,ほのお,ゴースト,もうか,てんねん,なし,104,75,100,110,75,66,https://pokemon-irasuto-taizen.com/wp-content/uploads/2022/06/911ラウドボーン.png
912.1,912,クワッス,Quaxly,みず,なし,げきりゅう,じしんかじょう,なし,55,65,45,50,45,50,https://pokemon-irasuto-taizen.com/wp-content/uploads/2022/06/912クワッス.png
913.1,913,ウェルカモ,Quaxwell,みず,なし,げきりゅう,じしんかじょう,なし,70,85,65,65,60,65,https://pokemon-irasuto-taizen.com/wp-content/uploads/2022/06/913ウェルカモ.png
914.1,914,ウェーニバル,Quaquaval,みず,かくとう,げきりゅう,じしんかじょう,なし,85,120,80,85,75,85,https://pokemon-irasuto-taizen.com/wp-content/uploads/2022/06/914ウェーニバル.png
915.1,915,グルトン,Lechonk,ノーマル,なし,アロマベール,くいしんぼう,あついしぼう,54,45,40,35,45,35,https://pokemon-irasuto-taizen.com/wp-content/uploads/2022/06/915グルトン.png
916.1,916,パフュートン♂,Oinkologne,ノーマル,なし,とれないにおい,くいしんぼう,あついしぼう,110,100,75,59,80,65,https://pokemon-irasuto-taizen.com/wp-content/uploads/2022/06/916パフュートン.png
916.2,916,パフュートン♀,Oinkologne,ノーマル,なし,アロマベール,くいしんぼう,あついしぼう,115,90,70,59,90,65,https://img.yakkun.com/poke/icon32/n916f.gif
917.1,917,タマンチュラ,Tarountula,むし,なし,ふみん,はりこみ,なし,35,41,45,29,40,20,https://pokemon-irasuto-taizen.com/wp-content/uploads/2022/06/918タマンチュラ.png
918.1,918,ワナイダー,Spidops,むし,なし,ふみん,はりこみ,なし,60,79,92,52,86,35,https://pokemon-irasuto-taizen.com/wp-content/uploads/2022/06/919ワナイダー.png
919.1,919,マメバッタ,Nymble,むし,なし,むしのしらせ,いろめがね,なし,33,46,40,21,25,45,https://pokemon-irasuto-taizen.com/wp-content/uploads/2022/06/920マメバッタ.png
920.1,920,エクスレッグ,Lokix,むし,あく,むしのしらせ,いろめがね,なし,71,102,78,52,55,92,https://pokemon-irasuto-taizen.com/wp-content/uploads/2022/06/921エクスレッグ.png
921.1,921,パモ,Pawmi,でんき,なし,せいでんき,しぜんかいふく,てつのこぶし,45,50,20,40,25,60,https://pokemon-irasuto-taizen.com/wp-content/uploads/2022/06/954パモ.png
922.1,922,パモット,Pawmo,でんき,かくとう,ちくでん,しぜんかいふく,てつのこぶし,60,75,40,50,40,85,https://pokemon-irasuto-taizen.com/wp-content/uploads/2022/06/955パモット.png
923.1,923,パーモット,Pawmot,でんき,かくとう,ちくでん,しぜんかいふく,てつのこぶし,70,115,70,70,60,105,https://pokemon-irasuto-taizen.com/wp-content/uploads/2022/06/956パーモット.png
924.1,924,ワッカネズミ,Tandemaus,ノーマル,なし,にげあし,ものひろい,マイペース,50,50,45,40,45,75,https://pokemon-irasuto-taizen.com/wp-content/uploads/2022/06/945ワッカネズミ.png
925.1,925,イッカネズミ,Maushold Family of Three,ノーマル,なし,フレンドガード,ほおぶくろ,テクニシャン,74,75,70,65,75,111,https://pokemon-irasuto-taizen.com/wp-content/uploads/2022/06/946イッカネズミ（３びきかぞく）.png
926.1,926,パピモッチ,Fidough,フェアリー,なし,マイペース,ぶきよう,なし,37,55,70,30,55,65,https://pokemon-irasuto-taizen.com/wp-content/uploads/2022/06/970パピモッチ.png
927.1,927,バウッツェル,Dachsbun,フェアリー,なし,こんがりボディ,アロマベール,なし,57,80,115,50,80,95,https://pokemon-irasuto-taizen.com/wp-content/uploads/2022/06/971バウッツェル.png
928.1,928,ミニーブ,Smoliv,くさ,ノーマル,はやおき,しゅうかく,なし,41,35,45,58,51,30,https://pokemon-irasuto-taizen.com/wp-content/uploads/2022/06/935ミニーブ.png
929.1,929,オリーニョ,Dollry,くさ,ノーマル,はやおき,しゅうかく,なし,52,53,60,78,78,33,https://pokemon-irasuto-taizen.com/wp-content/uploads/2022/06/936オリーニョ.png
930.1,930,オリーヴァ,Arboliva,くさ,ノーマル,こぼれダネ,しゅうかく,なし,78,69,90,125,109,39,https://pokemon-irasuto-taizen.com/wp-content/uploads/2022/06/937オリーヴァ.png
931.1,931,イキリンコ(青・緑),Squawkabilly Green Plumage,ノーマル,ひこう,いかく,はりきり,こんじょう,82,96,51,45,51,92,https://pokemon-irasuto-taizen.com/wp-content/uploads/2022/06/960イキリンコ.png
931.2,931,イキリンコ(白・黄),Squawkabilly Yellow Plumage,ノーマル,ひこう,いかく,はりきり,ちからずく,82,96,51,45,51,92,https://pokemon-irasuto-taizen.com/wp-content/uploads/2022/11/960-y.png
932.1,932,コジオ,Nacli,いわ,なし,きよめのしお,がんじょう,クリアボディ,55,55,75,35,35,25,https://pokemon-irasuto-taizen.com/wp-content/uploads/2022/06/963コジオ.png
933.1,933,ジオヅム,Naclistack,いわ,なし,きよめのしお,がんじょう,クリアボディ,60,60,100,35,65,35,https://pokemon-irasuto-taizen.com/wp-content/uploads/2022/06/964ジオヅム.png
934.1,934,キョジオーン,Garganad,いわ,なし,きよめのしお,がんじょう,クリアボディ,100,100,130,45,90,35,https://pokemon-irasuto-taizen.com/wp-content/uploads/2022/06/965キョジオーン.png
935.1,935,カルボウ,Charcadet,ほのお,なし,もらいび,ほのおのからだ,なし,40,50,40,50,40,35,https://pokemon-irasuto-taizen.com/wp-content/uploads/2022/06/1003カルボウ.png
936.1,936,グレンアルマ,Armarouge,ほのお,エスパー,もらいび,くだけるよろい,なし,85,60,100,125,80,75,https://pokemon-irasuto-taizen.com/wp-content/uploads/2022/06/1004グレンアルマ.png
937.1,937,ソウブレイズ,Ceruledge,ほのお,ゴースト,もらいび,くだけるよろい,なし,75,125,80,60,100,85,https://pokemon-irasuto-taizen.com/wp-content/uploads/2022/06/1005ソウブレイズ.png
938.1,938,ズピカ,Tadbulb,でんき,なし,マイペース,せいでんき,しめりけ,61,31,41,59,35,45,https://pokemon-irasuto-taizen.com/wp-content/uploads/2022/06/940ズピカ.png
939.1,939,ハラバリー,Bellibolt,でんき,なし,でんきにかえる,せいでんき,しめりけ,109,64,91,103,83,45,https://pokemon-irasuto-taizen.com/wp-content/uploads/2022/06/941ハラバリー.png
940.1,940,カイデン,Wattrel,でんき,ひこう,ふうりょくでんき,ちくでん,かちき,40,40,35,55,40,70,https://pokemon-irasuto-taizen.com/wp-content/uploads/2022/06/957カイデン.png
941.1,941,タイカイデン,Kilowattrel,でんき,ひこう,ふうりょくでんき,ちくでん,かちき,70,70,60,105,60,125,https://pokemon-irasuto-taizen.com/wp-content/uploads/2022/06/958タイカイデン.png
942.1,942,オラチフ,Maschiff,あく,なし,いかく,にげあし,はりこみ,60,78,60,40,51,51,https://pokemon-irasuto-taizen.com/wp-content/uploads/2022/06/972オラチフ.png
943.1,943,マフィティフ,Mabosstiff,あく,なし,いかく,ばんけん,はりこみ,80,120,90,60,70,85,https://pokemon-irasuto-taizen.com/wp-content/uploads/2022/06/973マフィティフ.png
944.1,944,シルシュルー,Shroodle,どく,ノーマル,かるわざ,わるいてぐせ,いたずらごころ,40,65,35,40,35,75,https://pokemon-irasuto-taizen.com/wp-content/uploads/2022/06/968シルシュルー.png
945.1,945,タギングル,Grafaiai,どく,ノーマル,かるわざ,どくしゅ,いたずらごころ,63,95,65,80,72,110,https://pokemon-irasuto-taizen.com/wp-content/uploads/2022/06/969タギングル.png
946.1,946,アノクサ,Bramblin,くさ,ゴースト,かぜのり,すりぬけ,なし,40,65,30,45,35,60,https://pokemon-irasuto-taizen.com/wp-content/uploads/2022/06/974アノクサ.png
947.1,947,アノホラグサ,Brambleghast,くさ,ゴースト,かぜのり,すりぬけ,なし,55,115,70,80,70,90,https://pokemon-irasuto-taizen.com/wp-content/uploads/2022/06/975アノホラグサ.png
948.1,948,ノノクラゲ,Toedscool,じめん,くさ,きんしのちから,なし,なし,40,40,35,50,100,70,https://pokemon-irasuto-taizen.com/wp-content/uploads/2022/06/1006ノノクラゲ.png
949.1,949,リククラゲ,Toedscruel,じめん,くさ,きんしのちから,なし,なし,80,70,65,80,120,100,https://pokemon-irasuto-taizen.com/wp-content/uploads/2022/06/1007リククラゲ.png
